date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
12/20/2023,East Carolina,Delaware St.,home,W,0,79,50,30,61,8,21,11,12,12,30,42,16,10,9,2,14,1,0,18,57,3,20,11,15,13,20,33,9,15,8,2,12,0,0
12/29/2023,East Carolina,ETSU,home,L,0,70,86,22,63,5,30,21,32,22,17,39,8,14,11,2,17,0,0,28,59,8,24,22,23,15,25,40,10,17,8,3,25,2,0
01/02/2024,East Carolina,Fla. Atlantic,away,L,0,64,79,24,55,6,14,10,16,12,20,32,6,10,6,2,13,0,0,29,60,11,26,10,14,13,22,35,21,9,7,1,9,0,0
01/07/2024,East Carolina,Tulsa,home,W,0,62,57,23,58,4,16,12,16,12,20,32,11,9,11,1,13,0,0,21,50,8,27,7,9,7,26,33,11,19,4,6,14,0,0
01/10/2024,East Carolina,Temple,away,W,0,73,62,27,50,9,21,10,11,2,28,30,15,10,4,2,15,0,0,20,55,7,27,15,19,10,20,30,7,8,4,1,11,0,0
01/13/2024,East Carolina,SMU,home,L,0,64,75,23,62,2,17,16,25,17,20,37,6,12,6,5,14,0,0,27,62,9,26,12,13,14,26,40,16,12,8,8,20,1,0
01/17/2024,East Carolina,North Texas,home,L,0,59,60,20,48,8,22,11,18,6,22,28,12,9,8,5,11,0,0,24,60,5,24,7,9,15,25,40,10,10,4,3,12,0,0
01/20/2024,East Carolina,UAB,away,L,0,61,69,22,60,8,24,9,12,14,28,42,8,16,5,3,17,0,0,25,58,5,15,14,18,8,25,33,12,9,7,5,10,0,0
01/24/2024,East Carolina,Wichita St.,away,W,0,54,52,23,68,5,14,3,8,17,21,38,7,9,12,2,15,0,0,18,44,3,18,13,16,7,32,39,8,19,3,8,13,0,0
01/28/2024,East Carolina,Temple,home,W,1,70,64,20,63,4,28,26,32,16,27,43,6,8,8,3,14,0,0,22,61,7,28,13,19,12,28,40,8,14,6,2,23,1,0
01/31/2024,East Carolina,South Fla.,home,L,0,60,71,24,61,5,22,7,11,10,22,32,11,12,8,4,15,0,0,27,53,10,25,7,13,8,28,36,16,17,7,4,13,0,0
02/03/2024,East Carolina,Charlotte,away,L,0,52,67,17,52,4,21,14,18,7,18,25,6,8,7,2,15,0,0,24,53,4,17,15,18,12,30,42,14,11,5,5,13,0,0
02/10/2024,East Carolina,UTSA,away,W,0,84,73,33,72,13,33,5,9,16,21,37,21,6,10,1,15,0,0,22,53,10,26,19,21,11,24,35,8,12,4,2,12,0,0
02/15/2024,East Carolina,Wichita St.,home,W,0,68,55,25,55,7,19,11,12,7,26,33,18,11,9,7,10,0,0,20,53,4,21,11,13,7,23,30,10,14,8,1,13,0,0
02/18/2024,East Carolina,Tulane,home,W,0,81,67,31,60,11,22,8,13,12,19,31,25,10,12,1,14,0,0,21,45,8,21,17,20,5,17,22,14,16,6,1,12,0,0
02/24/2024,East Carolina,Rice,away,L,0,52,70,19,54,7,21,7,11,7,23,30,10,9,5,1,13,0,0,26,55,9,24,9,11,8,30,38,15,10,3,3,11,0,0
02/29/2024,East Carolina,Memphis,home,L,0,58,82,20,66,4,27,14,22,19,21,40,15,17,8,3,17,0,0,32,56,6,22,12,16,5,30,35,20,15,7,4,18,1,0
03/03/2024,East Carolina,North Texas,away,L,0,69,84,25,47,6,16,13,22,4,15,19,8,5,5,3,15,0,0,29,57,13,28,13,15,15,21,36,14,9,3,0,16,1,0
03/06/2024,East Carolina,SMU,away,L,1,77,80,26,59,6,16,19,27,12,32,44,15,17,6,7,18,1,0,24,73,8,24,24,29,21,26,47,17,8,10,6,20,0,0
03/09/2024,East Carolina,Charlotte,home,L,0,72,82,24,45,8,18,16,17,3,18,21,15,14,8,2,16,0,1,27,49,11,21,17,21,5,19,24,17,11,11,0,12,0,1
03/14/2024,East Carolina,Tulsa,neutral,W,0,84,79,27,54,6,15,24,35,13,28,41,17,10,5,2,22,1,1,23,53,11,28,22,32,6,20,26,16,8,8,3,26,2,0
03/15/2024,East Carolina,South Fla.,neutral,L,0,59,81,21,58,7,23,10,20,14,26,40,12,13,8,3,15,0,0,30,58,14,31,7,14,7,28,35,18,9,10,8,19,0,0
11/06/2023,ETSU,King (TN),home,W,0,73,56,25,68,7,30,16,23,12,34,46,11,12,9,10,17,0,0,20,68,3,19,13,20,18,35,53,7,22,7,4,22,0,0
11/09/2023,ETSU,Elon,away,L,0,76,79,29,67,9,27,9,11,11,22,33,10,12,6,4,19,1,0,30,59,9,19,10,16,9,29,38,12,16,6,4,12,0,0
11/13/2023,ETSU,Butler,away,L,0,47,81,18,58,4,24,7,14,12,27,39,8,19,6,5,17,0,0,31,69,11,31,8,11,11,30,41,15,10,7,6,12,0,0
11/17/2023,ETSU,Davidson,home,W,0,70,68,23,58,9,27,15,22,14,28,42,10,15,8,2,24,1,0,20,50,6,19,22,28,6,26,32,8,13,7,4,22,1,0
11/22/2023,ETSU,Cleveland St.,away,L,0,70,72,26,56,9,23,9,12,12,23,35,15,18,8,4,19,1,0,29,66,5,14,9,20,19,20,39,11,11,14,4,14,0,0
11/24/2023,ETSU,Alabama A&M,neutral,W,0,82,71,25,56,13,31,19,29,13,23,36,15,11,7,2,22,1,0,22,51,6,13,21,25,9,25,34,11,14,5,2,26,0,0
11/29/2023,ETSU,App State,away,L,0,61,72,23,67,7,23,8,16,14,21,35,7,6,8,2,22,0,0,23,44,6,20,20,26,5,35,40,14,11,2,9,17,0,0
12/03/2023,ETSU,Jacksonville St.,away,W,0,61,59,22,54,8,22,9,17,13,21,34,8,12,5,0,19,0,0,23,51,4,18,9,17,12,23,35,10,14,7,4,15,1,0
12/10/2023,ETSU,Tennessee Tech,home,W,0,73,72,24,61,7,24,18,21,13,23,36,12,11,7,11,19,2,0,24,54,6,20,18,22,8,26,34,10,12,5,1,17,0,0
12/15/2023,ETSU,Tusculum,home,W,0,105,43,33,71,11,31,28,31,19,38,57,20,11,14,1,15,1,0,14,58,4,23,11,19,10,21,31,7,22,6,0,19,0,0
12/20/2023,ETSU,Kansas City,home,W,0,70,57,22,65,6,26,20,26,14,27,41,11,6,9,9,17,1,0,16,56,8,24,17,21,16,33,49,6,18,3,4,19,1,1
12/22/2023,ETSU,Utah St.,away,L,0,65,80,20,60,4,25,21,35,14,29,43,9,11,5,1,27,2,0,25,54,6,18,24,36,7,33,40,16,8,6,2,24,0,1
12/29/2023,ETSU,East Carolina,away,W,0,86,70,28,59,8,24,22,23,15,25,40,10,17,8,3,25,2,0,22,63,5,30,21,32,22,17,39,8,14,11,2,17,0,0
01/03/2024,ETSU,Mercer,home,W,0,80,69,23,57,6,25,28,32,16,32,48,12,10,3,7,22,1,1,23,66,6,25,17,27,17,19,36,12,8,5,2,23,1,1
01/06/2024,ETSU,UNC Greensboro,away,L,0,54,70,20,59,7,30,7,14,8,23,31,6,13,11,4,12,0,0,28,60,9,25,5,8,9,35,44,20,17,7,1,12,0,0
01/10/2024,ETSU,Western Caro.,home,L,0,66,80,24,64,6,27,12,17,9,21,30,10,10,8,4,16,0,0,31,61,9,19,9,14,10,35,45,12,12,6,2,14,0,0
01/13/2024,ETSU,Furman,away,L,0,73,82,29,66,8,25,7,11,15,21,36,15,10,4,7,17,1,0,26,59,7,20,23,26,14,26,40,15,10,4,4,14,0,0
01/17/2024,ETSU,Wofford,away,L,0,73,75,25,54,10,22,13,20,11,21,32,14,6,5,4,14,0,0,26,51,11,22,12,17,8,24,32,11,9,1,4,15,0,0
01/21/2024,ETSU,Chattanooga,home,L,0,74,81,26,62,6,28,16,23,14,26,40,9,9,4,3,13,0,0,32,61,11,26,6,9,5,25,30,14,6,8,2,17,0,0
01/24/2024,ETSU,VMI,away,W,0,74,73,29,69,8,27,8,12,18,29,47,15,20,5,7,22,1,0,24,55,9,17,16,22,6,23,29,7,15,10,0,12,0,0
01/27/2024,ETSU,Samford,home,L,0,72,75,22,58,9,22,19,28,16,24,40,15,12,6,5,16,1,0,28,53,8,23,11,17,5,25,30,17,9,6,4,19,1,0
01/31/2024,ETSU,Mercer,away,W,0,54,49,22,56,7,20,3,4,15,24,39,10,17,9,6,13,0,0,19,52,4,16,7,12,10,15,25,7,11,10,4,12,0,0
02/03/2024,ETSU,The Citadel,home,W,0,62,60,24,61,8,31,6,13,13,28,41,15,14,7,8,15,1,0,23,57,4,23,10,15,8,28,36,10,12,4,1,14,0,0
02/07/2024,ETSU,Wofford,home,W,0,57,50,16,53,7,29,18,21,18,20,38,8,13,9,10,17,0,0,17,48,6,22,10,16,10,20,30,11,15,13,4,19,0,0
02/10/2024,ETSU,Furman,home,L,0,63,65,23,58,4,19,13,22,14,20,34,6,8,7,6,17,1,0,24,48,5,16,12,19,7,26,33,13,11,5,3,17,0,0
02/14/2024,ETSU,Chattanooga,away,L,0,71,84,27,59,8,20,9,15,13,12,25,10,11,12,4,14,0,0,28,53,16,35,12,16,13,22,35,21,17,7,2,11,0,0
02/17/2024,ETSU,Western Caro.,away,L,0,65,70,25,62,4,20,11,19,14,25,39,5,7,4,6,18,0,0,22,56,7,19,19,22,12,28,40,5,7,4,3,15,0,1
02/21/2024,ETSU,VMI,home,W,0,82,69,27,61,9,29,19,26,12,26,38,16,14,12,5,12,0,0,26,58,8,23,9,12,6,26,32,9,17,6,4,16,0,0
02/24/2024,ETSU,Samford,away,L,0,71,87,25,62,10,25,11,23,15,24,39,16,15,8,3,14,0,0,31,58,13,34,12,18,6,27,33,17,12,10,6,16,0,0
02/28/2024,ETSU,The Citadel,away,W,0,81,63,30,59,6,19,15,19,14,21,35,14,13,8,4,24,0,0,21,46,1,10,20,31,10,17,27,9,15,5,3,16,0,0
03/02/2024,ETSU,UNC Greensboro,home,W,0,66,65,23,51,6,17,14,19,11,22,33,11,16,5,5,15,0,0,23,54,11,29,8,15,13,19,32,14,13,8,4,13,1,1
03/08/2024,ETSU,VMI,neutral,W,0,98,66,32,62,11,20,23,32,7,26,33,18,12,15,3,18,0,0,27,56,3,15,9,18,6,28,34,11,22,7,2,20,0,0
03/09/2024,ETSU,UNC Greensboro,neutral,W,0,73,62,26,60,12,24,9,18,18,24,42,10,14,8,2,12,0,0,24,60,7,27,7,9,14,19,33,11,15,10,5,16,0,0
03/10/2024,ETSU,Chattanooga,neutral,W,1,85,84,26,79,12,37,21,33,24,28,52,10,9,13,3,26,2,0,24,53,6,17,30,40,8,33,41,10,16,7,4,23,2,0
03/11/2024,ETSU,Samford,neutral,L,0,69,76,24,59,6,23,15,29,15,26,41,8,19,6,3,29,2,0,23,53,5,18,25,37,7,25,32,11,14,9,5,24,0,0
11/06/2023,Eastern Ill.,Illinois,away,L,0,52,80,20,69,4,11,8,16,14,26,40,7,8,4,2,22,1,0,29,58,10,31,12,23,10,40,50,15,12,4,5,13,0,0
11/08/2023,Eastern Ill.,Monmouth (IL),home,W,0,91,45,35,71,9,24,12,16,19,27,46,20,10,13,2,13,0,0,18,49,6,18,3,3,4,20,24,12,23,5,5,16,0,0
11/11/2023,Eastern Ill.,Loyola Chicago,away,L,0,65,89,24,69,6,16,11,15,17,20,37,9,10,6,1,11,0,0,32,54,12,31,13,17,2,31,33,23,10,4,9,14,0,0
11/15/2023,Eastern Ill.,Illinois St.,away,L,0,61,69,22,57,6,20,11,13,13,23,36,9,12,3,5,23,1,0,23,56,6,19,17,26,15,23,38,11,7,5,2,14,0,0
11/18/2023,Eastern Ill.,Coppin St.,neutral,W,0,48,46,18,40,5,14,7,10,5,24,29,11,20,7,3,13,0,0,16,49,4,19,10,14,12,18,30,8,16,13,3,14,0,0
11/19/2023,Eastern Ill.,Miami (OH),away,L,0,64,76,25,62,4,18,10,11,12,20,32,8,16,7,3,29,1,0,19,41,7,17,31,39,5,25,30,9,13,8,5,13,0,1
11/25/2023,Eastern Ill.,Eureka,home,W,0,85,39,34,67,3,16,14,20,8,38,46,21,7,11,3,19,0,1,13,53,2,19,11,18,6,28,34,6,21,2,1,18,0,0
11/28/2023,Eastern Ill.,Kansas,away,L,0,63,71,23,59,9,22,8,10,13,23,36,12,16,5,4,20,2,0,28,56,3,14,12,18,9,24,33,24,10,11,11,11,0,0
12/02/2023,Eastern Ill.,UHSP,home,W,0,112,50,46,81,7,19,13,17,21,34,55,30,8,14,3,10,0,0,17,55,7,19,9,11,5,17,22,11,21,7,3,11,0,0
12/07/2023,Eastern Ill.,IUPUI,home,W,0,75,58,29,56,3,11,14,18,12,26,38,17,18,8,4,14,0,0,23,53,2,13,10,14,7,17,24,10,17,14,1,14,0,0
12/10/2023,Eastern Ill.,Central Ark.,home,L,0,70,73,24,59,7,20,15,22,12,23,35,12,10,13,3,15,0,0,24,57,13,29,12,12,10,27,37,17,16,6,3,17,0,0
12/17/2023,Eastern Ill.,Blackburn,home,W,0,87,66,38,64,3,8,8,14,7,24,31,22,8,11,5,9,0,0,26,59,9,23,5,9,9,23,32,12,16,5,0,10,0,0
12/21/2023,Eastern Ill.,Iowa St.,away,L,0,48,80,20,51,4,21,4,6,5,27,32,11,17,2,1,19,1,0,27,56,10,23,16,18,4,28,32,20,8,6,3,12,0,0
12/29/2023,Eastern Ill.,SIUE,away,L,0,58,67,19,62,3,14,17,22,15,22,37,11,6,8,1,20,0,0,19,43,8,20,21,27,6,29,35,14,14,1,8,14,0,0
01/04/2024,Eastern Ill.,UT Martin,away,W,0,79,72,30,65,11,26,8,14,8,28,36,16,12,10,2,18,0,0,25,54,5,18,17,22,5,31,36,7,16,5,3,14,1,0
01/06/2024,Eastern Ill.,Little Rock,away,W,0,90,88,32,62,11,20,15,18,8,20,28,14,8,9,1,16,1,0,31,56,12,23,14,18,8,24,32,18,17,2,5,16,1,1
01/11/2024,Eastern Ill.,Morehead St.,home,L,0,52,78,20,58,3,13,9,16,9,20,29,9,9,5,1,18,0,0,28,55,11,27,11,18,12,34,46,16,13,3,5,13,0,0
01/13/2024,Eastern Ill.,Western Ill.,home,L,0,60,63,23,60,4,14,10,11,9,15,24,12,4,10,2,16,1,0,24,41,7,13,8,15,6,28,34,17,19,3,9,10,0,0
01/20/2024,Eastern Ill.,Lindenwood,away,W,0,78,68,22,51,12,23,22,24,8,20,28,12,10,8,0,17,0,0,24,48,11,23,9,15,6,22,28,16,15,5,2,20,0,0
01/25/2024,Eastern Ill.,Tennessee Tech,home,W,0,68,59,24,57,4,16,16,24,9,22,31,15,6,12,3,14,0,0,24,49,5,14,6,11,6,27,33,13,18,2,3,17,0,1
01/27/2024,Eastern Ill.,Tennessee St.,home,L,0,60,64,25,57,2,16,8,11,6,28,34,15,10,6,4,20,2,0,19,51,4,17,22,26,6,28,34,10,9,5,5,13,0,0
02/01/2024,Eastern Ill.,UT Martin,home,L,0,59,76,23,67,5,26,8,12,13,24,37,10,11,9,4,21,0,0,25,64,7,28,19,24,18,34,52,10,13,6,2,15,0,0
02/03/2024,Eastern Ill.,Little Rock,home,L,0,47,71,19,66,5,28,4,6,13,16,29,11,6,6,2,16,0,0,26,55,5,14,14,16,12,35,47,17,12,4,4,10,0,0
02/08/2024,Eastern Ill.,Southern Ind.,away,W,0,81,71,25,55,4,16,27,35,8,32,40,9,12,8,6,24,2,1,21,56,8,22,21,27,8,25,33,8,13,4,2,25,0,1
02/10/2024,Eastern Ill.,Morehead St.,away,L,0,57,69,23,59,1,7,10,13,9,20,29,4,6,8,0,18,1,0,23,44,6,19,17,23,7,29,36,15,14,3,9,16,0,0
02/15/2024,Eastern Ill.,Southeast Mo. St.,home,W,0,75,57,31,62,3,13,10,16,12,31,43,19,11,8,3,15,0,0,21,59,6,16,9,12,8,22,30,15,14,4,1,17,0,0
02/17/2024,Eastern Ill.,Lindenwood,home,W,0,72,57,26,64,7,20,13,16,12,27,39,12,8,9,7,19,1,0,19,51,4,12,15,24,10,27,37,8,17,4,7,13,0,0
02/22/2024,Eastern Ill.,Tennessee St.,away,L,0,73,78,23,58,9,17,18,27,15,20,35,8,12,8,3,23,0,0,26,53,6,20,20,26,9,24,33,13,12,6,5,20,0,1
02/24/2024,Eastern Ill.,Tennessee Tech,away,L,0,67,75,26,64,5,20,10,11,10,24,34,12,8,9,2,12,0,0,28,55,13,25,6,13,7,29,36,17,12,4,4,12,0,0
02/27/2024,Eastern Ill.,SIUE,home,W,0,84,79,26,58,6,15,26,35,7,31,38,13,9,7,8,20,0,0,29,75,5,18,16,24,19,31,50,12,12,7,4,22,1,0
02/29/2024,Eastern Ill.,Western Ill.,away,L,0,66,70,24,60,10,17,8,12,7,26,33,11,10,5,1,25,2,0,25,60,4,14,16,27,16,29,45,10,10,3,4,12,0,0
03/06/2024,Eastern Ill.,SIUE,neutral,L,0,57,68,23,61,4,19,7,10,13,21,34,11,13,9,6,18,0,1,25,56,6,19,12,15,12,27,39,10,14,8,5,8,0,0
11/07/2023,Eastern Ky.,West Va. Tech,home,W,0,108,72,45,86,11,32,7,13,24,25,49,26,11,14,8,10,0,1,27,64,11,30,7,10,13,22,35,11,25,7,5,16,1,0
11/10/2023,Eastern Ky.,Wilberforce,home,W,0,133,75,47,81,11,33,28,44,18,42,60,35,14,11,9,22,0,0,29,76,3,21,14,28,14,20,34,15,22,10,1,28,2,0
11/17/2023,Eastern Ky.,UT Martin,home,L,0,74,80,29,79,9,32,7,11,18,27,45,12,12,6,5,10,0,0,34,74,11,26,1,3,12,34,46,13,13,8,3,13,0,0
11/21/2023,Eastern Ky.,Prairie View,home,L,0,64,76,23,67,7,25,11,26,21,32,53,8,13,3,8,20,0,0,25,65,10,24,16,21,12,30,42,12,8,10,3,21,1,1
11/27/2023,Eastern Ky.,Troy,home,W,0,77,76,29,65,9,21,10,11,9,26,35,19,8,8,13,13,0,0,25,69,13,28,13,18,21,28,49,13,12,7,2,13,0,0
12/03/2023,Eastern Ky.,Western Ky.,away,L,0,69,79,26,62,6,24,11,19,12,30,42,7,18,5,9,20,0,0,28,69,11,25,12,16,13,28,41,17,12,10,1,17,0,0
12/07/2023,Eastern Ky.,UNC Greensboro,away,L,1,85,87,32,70,9,20,12,21,18,21,39,11,10,10,5,20,0,1,30,63,13,24,14,17,13,26,39,16,14,4,3,20,1,0
12/10/2023,Eastern Ky.,Bethany (WV),home,W,0,121,56,50,86,10,29,11,14,21,34,55,27,14,22,4,14,0,0,21,64,9,32,5,9,12,17,29,13,29,8,1,13,0,0
12/13/2023,Eastern Ky.,Louisiana,away,L,0,62,73,22,55,5,17,13,21,12,24,36,13,19,7,6,16,0,0,28,65,6,18,11,15,13,22,35,8,10,10,3,15,0,0
12/17/2023,Eastern Ky.,Northern Ky.,home,L,0,75,85,28,72,6,24,13,16,17,24,41,17,14,6,10,22,0,0,30,58,8,16,17,22,6,28,34,18,12,9,1,15,0,0
12/21/2023,Eastern Ky.,Troy,away,L,0,81,88,23,54,10,26,25,29,9,31,40,13,16,3,1,26,1,0,25,55,10,24,28,42,7,23,30,14,5,10,1,19,1,0
12/23/2023,Eastern Ky.,Alabama,away,L,0,67,111,24,71,8,29,11,17,13,26,39,8,13,7,5,17,0,0,40,69,19,38,12,20,9,37,46,29,10,8,3,10,0,0
12/29/2023,Eastern Ky.,Purdue,away,L,0,53,80,22,59,4,19,5,8,7,18,25,8,12,7,7,16,0,0,33,64,6,21,8,14,14,32,46,20,11,7,5,7,0,0
01/04/2024,Eastern Ky.,Lipscomb,home,W,0,80,72,31,60,11,24,7,10,6,29,35,15,6,3,4,11,0,0,24,62,12,31,12,15,7,25,32,16,6,4,3,9,0,0
01/06/2024,Eastern Ky.,Austin Peay,home,W,0,69,59,24,52,2,12,19,31,13,30,43,10,10,3,3,13,0,0,22,57,5,18,10,13,7,22,29,6,8,9,3,23,1,0
01/11/2024,Eastern Ky.,Central Ark.,away,W,0,86,63,31,62,13,30,11,14,11,32,43,22,12,5,6,23,0,0,18,55,2,12,25,34,10,20,30,5,10,4,3,14,0,0
01/13/2024,Eastern Ky.,North Ala.,away,W,0,81,72,27,63,8,17,19,26,12,32,44,15,8,7,5,19,1,0,26,70,5,21,15,21,16,27,43,12,11,6,2,17,1,0
01/20/2024,Eastern Ky.,Bellarmine,home,W,0,82,70,29,57,7,17,17,26,10,27,37,9,8,4,3,8,0,0,28,66,11,29,3,7,13,22,35,14,10,6,1,18,0,0
01/25/2024,Eastern Ky.,Jacksonville,home,W,0,75,59,27,60,8,19,13,22,12,26,38,19,11,10,4,10,0,0,24,60,4,15,7,10,10,26,36,12,16,8,4,17,0,0
01/27/2024,Eastern Ky.,North Florida,home,W,0,89,76,31,56,7,14,20,25,5,23,28,15,9,8,4,12,0,0,29,58,12,29,6,8,5,22,27,11,14,5,4,18,1,0
02/01/2024,Eastern Ky.,Queens (NC),away,L,0,76,94,27,75,5,25,17,23,19,27,46,10,11,5,6,25,2,0,28,65,9,23,29,34,14,31,45,15,10,9,6,21,0,1
02/03/2024,Eastern Ky.,Kennesaw St.,away,W,0,86,76,29,60,13,27,15,18,16,26,42,16,12,2,11,16,0,0,30,74,8,25,8,14,22,15,37,13,7,4,1,18,0,0
02/07/2024,Eastern Ky.,FGCU,home,W,0,90,82,32,53,11,20,15,18,5,24,29,21,9,1,4,18,0,0,28,60,6,15,20,23,9,18,27,13,3,2,3,17,1,0
02/10/2024,Eastern Ky.,Stetson,away,L,0,79,87,32,59,9,18,6,9,9,20,29,16,12,7,7,18,0,0,29,67,7,19,22,23,18,20,38,11,9,6,4,13,0,0
02/14/2024,Eastern Ky.,Chicago St.,home,W,0,86,73,31,59,6,16,18,27,14,23,37,16,14,6,3,17,1,0,26,61,3,13,18,25,14,18,32,11,12,11,2,24,3,0
02/17/2024,Eastern Ky.,Bellarmine,away,W,0,75,65,27,61,9,23,12,21,12,29,41,10,9,4,5,8,0,0,25,64,6,19,9,12,10,25,35,13,8,5,2,15,0,0
02/22/2024,Eastern Ky.,North Ala.,home,W,0,75,72,27,60,7,14,14,18,10,28,38,13,9,3,8,14,0,0,28,67,5,16,11,13,11,25,36,11,7,6,1,13,0,0
02/24/2024,Eastern Ky.,Central Ark.,home,W,0,95,82,33,66,11,25,18,26,14,31,45,19,12,6,4,15,0,0,28,65,11,24,15,16,7,24,31,15,11,8,1,23,1,0
02/28/2024,Eastern Ky.,Austin Peay,away,L,0,79,83,28,61,4,16,19,29,16,19,35,6,7,3,11,20,0,0,28,58,6,15,21,29,14,25,39,11,7,6,3,21,0,2
03/01/2024,Eastern Ky.,Lipscomb,away,L,0,67,81,25,63,4,14,13,18,11,26,37,7,12,6,8,14,0,0,29,62,7,14,16,19,10,31,41,12,11,9,3,15,0,0
03/05/2024,Eastern Ky.,Jacksonville,home,L,0,65,67,26,59,3,16,10,17,16,22,38,10,11,4,4,15,0,0,22,58,4,12,19,21,15,21,36,11,7,6,2,15,0,0
11/06/2023,Eastern Mich.,Butler,away,L,0,55,94,19,59,8,24,9,15,12,21,33,11,18,4,0,20,0,1,36,63,6,22,16,19,7,31,38,20,10,9,2,14,0,0
11/11/2023,Eastern Mich.,Ga. Southern,home,W,0,70,60,25,52,7,22,13,18,8,31,39,14,15,3,2,19,0,1,19,60,9,36,13,20,14,22,36,8,10,5,1,17,0,1
11/14/2023,Eastern Mich.,Fla. Atlantic,away,L,0,57,100,23,54,2,15,9,14,7,15,22,7,12,5,0,14,0,0,40,64,13,25,7,12,11,28,39,25,7,6,2,15,0,0
11/18/2023,Eastern Mich.,Cleveland St.,home,W,0,69,62,25,53,5,15,14,25,10,32,42,8,13,3,3,13,0,0,23,67,5,21,11,18,16,24,40,7,11,8,8,21,0,1
11/21/2023,Eastern Mich.,Detroit Mercy,away,W,0,76,72,28,44,7,14,13,14,4,17,21,16,13,5,1,13,0,0,28,50,4,14,12,14,5,13,18,11,9,8,1,14,0,0
11/25/2023,Eastern Mich.,Central Ark.,away,W,0,74,71,24,53,11,23,15,23,8,27,35,12,9,8,3,16,0,0,24,57,8,20,15,22,10,26,36,18,11,7,2,16,1,0
11/26/2023,Eastern Mich.,North Dakota,neutral,L,0,70,72,27,55,8,15,8,14,8,20,28,6,9,5,3,21,1,0,22,52,7,22,21,29,13,23,36,9,11,6,2,14,0,0
12/01/2023,Eastern Mich.,Lake Superior St.,home,W,0,68,53,28,63,6,19,6,12,12,33,45,12,12,8,5,13,0,0,18,55,8,24,9,13,5,27,32,10,13,6,3,15,0,0
12/08/2023,Eastern Mich.,Oakland,home,L,0,63,77,22,51,6,20,13,15,4,24,28,16,14,4,2,16,0,0,30,58,7,23,10,16,9,26,35,13,9,11,1,15,0,0
12/16/2023,Eastern Mich.,Michigan,away,L,0,66,83,26,65,2,15,12,16,10,20,30,7,5,6,1,19,1,0,31,57,12,27,9,15,8,29,37,18,11,2,5,17,0,0
12/21/2023,Eastern Mich.,Hampton,home,W,0,72,69,25,50,6,12,16,21,6,29,35,9,12,5,4,12,0,0,25,70,7,29,12,17,18,21,39,11,8,8,0,19,0,0
12/30/2023,Eastern Mich.,Northwood,home,W,0,67,64,26,62,3,17,12,18,22,26,48,11,18,6,5,9,0,0,26,65,3,17,9,12,15,17,32,9,12,11,3,19,0,0
01/02/2024,Eastern Mich.,Bowling Green,away,L,1,90,92,38,76,5,17,9,14,9,34,43,10,7,5,2,29,3,0,30,65,8,27,24,38,9,32,41,14,9,3,4,16,0,0
01/06/2024,Eastern Mich.,Kent St.,home,W,1,71,69,28,59,6,20,9,11,7,22,29,17,14,9,4,16,0,0,26,56,8,22,9,12,10,25,35,15,17,7,3,12,0,0
01/09/2024,Eastern Mich.,Central Mich.,home,L,0,64,80,26,61,4,17,8,12,11,16,27,11,12,10,1,13,0,0,30,49,11,17,9,14,5,26,31,16,16,5,1,17,0,0
01/13/2024,Eastern Mich.,Miami (OH),away,L,0,54,71,18,58,4,20,14,19,10,21,31,11,9,5,1,20,2,0,23,50,7,20,18,21,7,32,39,15,11,5,5,17,0,0
01/16/2024,Eastern Mich.,Ball St.,home,L,0,62,76,23,57,4,17,12,17,10,27,37,9,15,6,3,17,2,0,26,52,7,19,17,22,3,28,31,11,9,11,4,13,0,0
01/20/2024,Eastern Mich.,Ohio,away,L,0,67,85,26,63,5,19,10,14,13,20,33,4,11,5,2,18,1,0,31,55,11,23,12,20,9,28,37,16,11,5,3,15,0,0
01/23/2024,Eastern Mich.,Western Mich.,away,L,0,56,73,21,65,5,24,9,18,15,21,36,10,9,6,0,17,0,0,28,60,8,21,9,17,14,34,48,11,16,4,3,19,0,0
01/27/2024,Eastern Mich.,Buffalo,home,W,0,75,65,29,58,7,17,10,16,10,27,37,15,9,4,3,10,0,0,27,65,8,33,3,5,12,20,32,15,8,2,5,16,1,0
01/30/2024,Eastern Mich.,Akron,home,L,0,46,77,18,50,2,19,8,14,3,18,21,4,14,3,2,10,0,0,32,64,6,25,7,8,11,30,41,14,11,11,0,16,0,0
02/03/2024,Eastern Mich.,NIU,away,L,0,66,76,24,59,5,18,13,17,13,21,34,7,13,7,2,25,1,1,21,54,4,18,30,35,15,25,40,10,10,9,7,17,0,0
02/06/2024,Eastern Mich.,Toledo,home,L,0,87,91,38,68,8,19,3,9,11,23,34,16,13,5,3,20,0,0,32,59,5,12,22,29,7,21,28,10,6,5,1,13,0,0
02/10/2024,Eastern Mich.,ULM,away,L,0,76,82,29,69,13,29,5,7,16,15,31,10,7,9,1,13,0,0,32,56,8,16,10,15,12,24,36,18,12,5,2,7,0,0
