date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
01/14/2023,American,Lehigh,home,L,0,77,79,48,3,9,18,25,77,31,36,17,22,5,1,27,1,1,0,59,7,30,28,36,79,19,30,18,13,8,1,18,1,0,0
01/18/2023,American,Lafayette,away,L,0,57,59,57,5,20,14,19,57,23,35,16,16,13,1,19,1,1,0,51,4,17,19,22,59,29,40,9,21,8,4,18,1,0,0
01/21/2023,American,Colgate,home,W,0,59,57,54,3,11,18,18,59,21,35,9,22,8,3,17,1,0,0,56,1,10,12,15,57,21,34,9,22,9,4,23,1,0,0
01/25/2023,American,Army West Point,away,L,0,62,63,57,5,13,3,3,62,26,33,16,21,10,3,15,1,0,0,53,7,23,12,17,63,20,26,11,16,10,3,13,1,0,0
01/28/2023,American,Navy,home,W,0,62,55,53,6,16,16,24,62,24,31,12,14,10,2,12,1,0,0,62,6,21,1,4,55,29,41,14,22,7,4,21,1,0,0
02/04/2023,American,Colgate,away,L,0,48,52,52,3,10,1,3,48,30,35,15,19,4,5,18,1,0,0,59,2,11,16,22,52,26,40,9,12,4,0,11,1,0,0
02/08/2023,American,Boston U.,home,L,0,40,59,49,4,19,8,11,40,16,26,6,27,7,0,24,1,1,0,42,3,11,18,21,59,26,32,12,23,9,5,17,1,0,0
02/11/2023,American,Holy Cross,away,W,1,67,65,55,3,8,14,19,67,32,37,15,19,8,0,17,1,1,0,64,5,19,12,16,65,27,33,15,15,7,2,16,1,0,0
02/15/2023,American,Bucknell,home,L,0,52,64,54,2,8,8,12,52,25,30,11,11,7,1,17,1,0,0,55,7,23,9,11,64,29,36,12,14,4,1,13,1,0,0
02/18/2023,American,Lehigh,away,L,0,49,66,62,2,13,5,8,49,34,39,10,17,6,2,20,1,0,0,61,9,35,11,19,66,38,44,14,14,6,2,13,1,0,0
02/22/2023,American,Navy,away,W,0,61,49,58,4,11,7,11,61,35,43,14,10,5,3,11,1,0,0,67,7,33,2,3,49,27,40,9,13,1,3,17,1,0,0
02/25/2023,American,Loyola Maryland,home,W,0,67,59,51,3,11,18,23,67,20,28,14,14,8,4,17,1,0,0,50,6,17,13,18,59,23,36,9,21,6,1,25,1,2,0
03/01/2023,American,Bucknell,away,L,0,66,69,56,5,15,9,14,66,21,26,14,11,4,1,23,1,1,0,49,3,7,16,22,69,25,30,15,11,2,2,17,1,0,0
03/04/2023,American,Navy,home,W,0,78,71,58,4,15,12,15,78,26,33,17,12,8,2,14,1,0,0,62,10,30,7,8,71,21,31,15,13,6,2,19,1,0,0
03/06/2023,American,Holy Cross,away,L,0,44,73,52,3,14,11,16,44,17,29,7,17,12,0,20,1,2,2,46,6,12,11,16,73,28,33,12,15,9,1,19,1,0,0
11/08/2022,App State,Charlotte,away,L,2,94,98,72,8,27,24,32,94,33,44,9,16,6,4,30,1,3,0,80,4,14,30,41,98,34,54,11,15,6,3,24,1,1,0
11/11/2022,App State,Eastern Ky.,away,L,0,63,95,71,6,30,13,25,63,22,42,9,18,7,2,19,1,0,0,64,12,28,21,27,95,35,48,18,17,4,2,21,1,1,0
11/14/2022,App State,Lees-McRae,home,W,0,67,33,67,7,33,12,24,67,35,54,14,16,13,3,15,1,0,0,72,1,18,8,9,33,19,37,4,20,6,0,21,1,0,0
11/17/2022,App State,Norfolk St.,home,L,0,65,70,63,7,30,16,21,65,25,35,12,13,7,3,23,1,2,0,59,3,12,17,27,70,30,40,8,14,9,1,18,1,0,0
11/20/2022,App State,West Virginia,away,L,0,51,72,60,4,24,13,19,51,34,45,5,20,4,1,18,1,0,0,75,5,21,9,14,72,36,48,16,10,11,4,16,1,0,0
11/27/2022,App State,Davidson,home,W,0,84,82,58,12,29,12,20,84,18,24,17,7,9,1,19,1,0,0,60,5,13,11,14,82,24,35,12,15,3,0,16,1,0,0
12/03/2022,App State,Wofford,away,L,0,42,71,59,6,32,4,12,42,17,25,7,19,10,0,16,1,0,0,61,7,21,6,9,71,35,46,15,20,10,4,14,1,0,0
12/10/2022,App State,Johnson C. Smith,home,W,0,107,52,72,11,23,10,15,107,31,47,20,16,10,5,20,1,1,0,61,3,11,19,27,52,16,33,3,24,11,2,17,1,1,0
12/15/2022,App State,N.C. Central,away,L,0,70,72,58,2,19,16,34,70,29,49,11,25,4,1,18,1,1,0,59,7,13,13,22,72,20,28,12,17,7,1,32,1,2,0
12/17/2022,App State,Michigan,away,L,0,49,77,55,4,19,9,13,49,20,30,7,27,9,0,19,1,0,0,53,5,16,16,20,77,30,37,19,24,11,4,15,1,0,0
12/20/2022,App State,Gardner-Webb,home,W,0,87,81,61,9,20,18,24,87,22,31,15,13,10,2,23,1,1,0,69,5,20,14,20,81,25,44,10,18,7,3,21,1,2,0
12/29/2022,App State,Old Dominion,home,W,0,81,55,58,8,21,15,17,81,28,37,13,18,14,0,16,1,0,0,62,5,22,8,12,55,19,35,9,23,9,2,22,1,0,0
12/31/2022,App State,Marshall,home,L,0,52,59,54,7,27,7,11,52,28,40,8,25,9,0,17,1,0,0,61,5,18,6,11,59,24,35,11,18,15,5,14,1,0,0
01/05/2023,App State,Texas St.,away,L,0,59,66,60,8,21,5,11,59,23,35,11,18,12,1,17,1,0,0,62,4,16,4,8,66,27,39,17,18,7,5,13,1,0,0
01/07/2023,App State,Arkansas St.,away,W,0,59,58,57,3,17,10,15,59,27,40,6,13,3,2,13,1,0,0,57,6,15,12,14,58,23,34,12,14,4,3,18,1,0,0
01/12/2023,App State,James Madison,away,L,0,64,73,56,10,27,10,18,64,15,25,12,13,9,0,18,1,1,0,52,9,22,14,19,73,30,41,14,16,8,6,17,1,0,0
01/14/2023,App State,Ga. Southern,away,W,0,96,88,64,11,21,21,28,96,23,36,15,12,11,3,17,1,0,0,74,12,33,12,16,88,22,43,17,18,8,2,22,1,0,0
01/19/2023,App State,Southern Miss.,home,L,0,68,75,61,9,29,13,24,68,19,28,13,15,10,7,22,1,2,0,58,3,7,16,25,75,35,49,16,23,7,2,25,1,0,0
01/21/2023,App State,Coastal Carolina,home,W,0,81,74,61,12,25,19,21,81,23,31,16,15,14,2,17,1,1,0,56,8,21,10,14,74,29,35,14,23,8,2,24,1,2,0
01/26/2023,App State,Georgia St.,away,L,0,56,64,67,5,23,7,12,56,15,26,10,10,7,2,17,1,0,0,49,4,12,14,17,64,37,47,9,24,4,5,13,1,0,0
01/28/2023,App State,Louisiana,home,L,0,51,65,54,10,28,7,9,51,21,29,13,14,6,4,19,1,1,0,56,8,17,13,19,65,30,47,11,14,5,3,12,1,0,0
02/02/2023,App State,Marshall,away,L,0,64,72,60,9,23,17,22,64,30,43,16,13,7,0,19,1,1,0,61,6,18,14,19,72,28,36,15,10,6,5,19,1,0,0
02/04/2023,App State,Coastal Carolina,away,L,0,67,70,65,5,26,16,21,67,25,40,9,14,9,1,21,1,1,0,50,6,17,22,29,70,28,34,12,16,7,2,19,1,0,0
02/09/2023,App State,Georgia St.,home,W,0,63,55,58,10,23,13,20,63,19,29,15,9,10,1,17,1,0,0,51,1,7,12,18,55,32,46,7,21,3,0,19,1,0,0
02/11/2023,App State,Ga. Southern,home,L,0,73,84,68,11,31,12,24,73,23,37,15,12,6,1,19,1,0,0,71,4,15,16,21,84,32,50,13,13,6,5,23,1,1,0
02/16/2023,App State,Old Dominion,away,L,0,65,71,61,8,29,17,19,65,27,39,10,13,5,3,24,1,0,0,66,5,13,16,26,71,31,50,12,14,5,1,18,1,0,0
02/18/2023,App State,Troy,away,L,0,66,73,59,7,26,9,12,66,25,35,13,24,10,2,21,1,0,0,80,4,18,13,16,73,26,55,10,17,7,1,14,1,0,0
02/22/2023,App State,James Madison,home,L,0,62,78,60,5,19,11,15,62,28,31,11,9,8,1,22,1,0,0,62,8,21,22,29,78,34,48,10,12,4,3,15,1,0,0
02/24/2023,App State,ULM,home,W,0,77,63,65,9,23,8,16,77,23,32,15,11,15,3,15,1,0,0,64,3,8,8,12,63,29,45,15,21,6,3,15,1,1,0
03/01/2023,App State,Louisiana,neutral,W,0,51,38,51,6,22,13,20,51,30,40,11,14,10,6,18,1,0,0,59,1,13,9,14,38,27,44,5,18,6,4,19,1,1,0
03/03/2023,App State,Texas St.,neutral,L,0,47,56,57,4,23,7,8,47,26,41,7,24,8,1,21,1,0,0,49,5,15,15,22,56,24,32,13,17,11,1,16,1,0,0
11/07/2022,Arizona St.,Northern Ariz.,home,W,0,69,68,72,4,18,13,18,69,32,49,11,12,9,5,17,1,1,1,73,9,27,7,15,68,31,50,17,17,9,7,15,1,1,0
11/11/2022,Arizona St.,Grambling,home,W,0,62,49,56,2,16,18,26,62,28,39,13,13,10,5,10,1,0,0,64,7,19,2,4,49,29,45,14,17,6,1,21,1,0,0
11/15/2022,Arizona St.,Montana St.,away,W,0,79,64,55,6,18,21,29,79,31,37,8,16,9,2,24,1,0,0,62,2,16,24,34,64,27,43,11,16,9,1,23,1,0,0
11/20/2022,Arizona St.,New Mexico,away,W,1,83,77,71,7,22,22,26,83,34,53,11,15,4,2,16,1,0,0,66,10,37,13,20,77,26,34,18,12,11,6,20,1,0,0
11/25/2022,Arizona St.,American,neutral,W,0,70,61,72,2,18,14,20,70,25,48,5,8,8,3,14,1,0,0,57,2,15,7,9,61,27,35,13,13,6,2,18,1,0,0
11/26/2022,Arizona St.,Notre Dame,neutral,L,0,65,85,58,4,16,9,15,65,23,29,7,10,4,0,26,1,3,0,63,2,10,21,36,85,27,45,20,8,5,2,12,1,0,0
11/30/2022,Arizona St.,Grand Canyon,away,W,0,80,72,61,5,18,29,38,80,32,47,14,19,7,2,26,1,1,0,69,7,23,7,19,72,27,41,12,18,11,3,28,1,0,0
12/02/2022,Arizona St.,Massachusetts,home,L,0,64,88,71,6,16,16,22,64,25,43,13,16,9,5,14,1,0,0,74,6,16,8,18,88,37,54,28,12,9,8,19,1,0,0
12/04/2022,Arizona St.,Missouri,home,L,0,60,71,55,6,18,22,31,60,22,34,8,9,6,3,16,1,0,0,61,6,26,5,8,71,31,42,19,15,5,5,24,1,0,0
12/11/2022,Arizona St.,SFA,away,L,0,60,75,55,4,15,12,15,60,19,33,15,20,4,2,20,1,0,0,63,7,14,10,12,75,21,36,19,14,11,4,17,1,0,0
12/17/2022,Arizona St.,Prairie View,home,W,0,82,67,66,5,18,21,25,82,29,50,15,15,8,5,17,1,0,0,63,7,19,6,14,67,21,33,17,17,4,2,18,1,0,0
12/29/2022,Arizona St.,Arizona,away,L,0,66,84,66,9,23,7,14,66,21,35,7,14,7,3,17,1,1,0,65,2,7,10,17,84,28,40,24,13,12,1,17,1,0,0
12/31/2022,Arizona St.,Stanford,away,L,0,69,101,70,9,24,10,12,69,17,29,9,11,5,1,20,1,0,0,62,9,22,20,25,101,35,47,19,15,8,5,14,1,0,0
01/02/2023,Arizona St.,California,away,L,0,61,74,57,3,11,16,22,61,26,37,6,10,2,2,18,1,0,0,60,5,19,15,22,74,28,38,15,7,2,6,14,1,0,0
01/06/2023,Arizona St.,Oregon,home,L,0,62,82,68,9,22,7,12,62,30,40,18,11,6,5,17,1,0,0,72,8,23,18,21,82,39,56,21,8,6,4,12,1,0,0
01/08/2023,Arizona St.,Oregon St.,home,L,0,59,69,81,4,22,11,12,59,24,42,9,9,10,2,23,1,0,0,53,7,17,22,28,69,42,53,16,20,5,3,17,1,0,0
01/22/2023,Arizona St.,Arizona,home,L,0,67,80,53,5,16,22,29,67,21,31,13,9,3,6,14,1,0,0,67,8,20,14,21,80,30,51,18,13,8,5,17,1,0,0
01/27/2023,Arizona St.,Washington St.,home,L,0,57,61,65,1,16,8,12,57,26,37,7,11,11,3,16,1,0,0,56,8,16,11,15,61,32,43,14,20,4,3,13,1,0,0
01/29/2023,Arizona St.,Washington,home,L,0,53,55,60,5,16,8,12,53,17,30,9,13,7,3,10,1,0,0,54,2,9,3,4,55,28,41,18,20,5,1,15,1,0,0
02/03/2023,Arizona St.,Southern California,away,L,0,49,64,65,3,12,4,6,49,22,31,6,10,6,4,13,1,0,0,56,5,14,13,17,64,35,45,15,15,6,6,8,1,0,0
02/05/2023,Arizona St.,UCLA,away,L,0,63,82,59,8,19,9,18,63,22,28,9,13,5,3,15,1,0,0,60,11,22,15,16,82,31,39,21,15,8,3,19,1,1,0
02/10/2023,Arizona St.,California,home,L,0,61,72,67,1,11,20,25,61,21,35,10,10,14,3,20,1,0,1,57,5,17,17,23,72,36,49,18,20,5,1,21,1,0,0
02/12/2023,Arizona St.,Stanford,home,L,0,64,96,66,5,16,15,21,64,23,35,11,12,7,4,20,1,1,0,76,12,23,14,22,96,36,58,28,11,9,8,18,1,0,0
02/17/2023,Arizona St.,Colorado,home,L,0,62,70,64,4,19,10,13,62,23,33,10,14,9,4,17,1,0,0,55,6,18,10,14,70,32,40,20,20,10,2,16,1,0,1
02/19/2023,Arizona St.,Utah,home,L,0,69,74,70,7,22,14,22,69,23,41,12,8,5,3,26,1,3,0,52,6,21,22,31,74,35,47,14,16,4,4,19,1,0,0
02/23/2023,Arizona St.,Oregon St.,away,W,0,75,73,67,9,16,14,14,75,22,32,9,8,6,2,13,1,0,0,58,8,17,9,12,73,31,39,20,16,6,6,13,1,0,0
02/25/2023,Arizona St.,Oregon,away,L,0,48,77,71,5,26,7,10,48,21,37,8,12,10,3,20,1,1,0,58,8,21,21,24,77,36,52,15,18,4,5,12,1,0,0
03/01/2023,Arizona St.,UCLA,neutral,L,1,70,81,65,5,17,17,21,70,28,40,6,16,4,5,21,1,1,0,74,7,20,18,21,81,31,50,18,14,8,7,22,1,2,0
11/10/2022,Arkansas St.,Louisiana Tech,away,L,0,56,59,57,8,26,10,12,56,23,35,10,15,6,1,14,1,0,0,52,5,15,8,15,59,28,37,13,12,5,3,14,1,0,0
11/14/2022,Arkansas St.,UT Martin,away,L,0,54,73,52,8,23,8,12,54,28,36,12,19,0,6,22,1,1,0,65,6,18,15,20,73,26,40,11,6,7,3,10,1,0,0
11/16/2022,Arkansas St.,Hendrix,home,W,0,95,50,87,5,25,10,11,95,40,61,19,13,19,4,16,1,0,0,64,7,29,9,14,50,26,35,7,23,5,0,9,1,0,0
11/19/2022,Arkansas St.,Utah St.,home,W,0,63,57,62,3,16,12,17,63,29,39,13,15,9,7,18,1,1,0,60,10,22,9,12,57,28,42,13,21,6,3,20,1,1,0
11/22/2022,Arkansas St.,Oklahoma,home,L,0,70,95,64,6,25,16,25,70,25,39,11,20,6,0,15,1,0,0,71,8,30,13,19,95,30,43,26,16,15,4,21,1,1,0
11/26/2022,Arkansas St.,Kansas City,home,W,1,79,68,72,8,18,13,17,79,30,45,19,13,8,2,12,1,0,0,74,4,15,6,7,68,30,46,18,16,7,5,13,1,1,0
11/29/2022,Arkansas St.,McNeese,away,W,0,102,83,80,11,29,9,18,102,24,38,28,14,13,2,25,1,1,0,59,3,19,24,34,83,29,39,21,20,10,2,19,1,0,0
12/08/2022,Arkansas St.,North Ala.,away,L,0,68,82,76,2,13,6,15,68,30,48,11,10,9,3,18,1,1,0,63,14,31,8,16,82,33,42,18,14,5,7,14,1,0,0
12/11/2022,Arkansas St.,Arkansas,away,L,0,63,77,57,9,24,10,12,63,27,34,10,18,7,1,21,1,1,1,68,6,28,19,26,77,29,42,11,11,5,4,11,1,0,0
12/15/2022,Arkansas St.,Grambling,home,W,0,79,66,70,9,28,10,12,79,21,37,17,12,10,2,11,1,0,0,59,6,19,4,8,66,25,36,12,20,2,0,14,1,0,0
12/18/2022,Arkansas St.,Little Rock,away,L,0,44,60,60,1,11,13,16,44,25,39,6,16,6,2,24,1,1,0,52,0,3,12,19,60,34,42,18,16,5,5,15,1,0,0
12/29/2022,Arkansas St.,ULM,away,L,0,66,81,68,4,22,12,22,66,27,38,11,15,8,4,20,1,0,0,64,3,11,24,29,81,35,47,15,17,8,4,19,1,0,0
12/31/2022,Arkansas St.,Ga. Southern,away,L,0,86,99,71,7,18,15,23,86,22,35,10,9,8,2,19,1,2,0,67,12,28,17,21,99,32,42,21,13,4,1,16,1,0,0
01/05/2023,Arkansas St.,Troy,home,L,0,67,83,69,7,30,14,17,67,22,38,13,20,13,1,17,1,0,0,75,4,14,23,26,83,31,56,13,18,12,3,17,1,0,0
01/07/2023,Arkansas St.,App State,home,L,0,58,59,57,6,15,12,14,58,23,34,12,14,4,3,18,1,0,0,57,3,17,10,15,59,27,40,6,13,3,2,13,1,0,0
01/12/2023,Arkansas St.,Southern Miss.,away,L,0,36,61,51,4,15,6,10,36,20,36,7,27,9,4,19,1,0,1,56,2,9,11,15,61,23,37,9,20,16,3,19,1,0,0
01/14/2023,Arkansas St.,Texas St.,away,L,0,55,89,60,4,19,23,31,55,18,35,4,14,9,4,20,1,0,0,59,11,20,22,24,89,32,47,23,21,7,4,23,1,1,0
01/19/2023,Arkansas St.,South Alabama,away,W,0,63,47,53,8,23,19,29,63,33,55,10,24,10,1,15,1,0,0,55,3,17,12,17,47,19,29,5,19,13,4,24,1,1,0
01/21/2023,Arkansas St.,Louisiana,away,L,1,48,49,59,3,24,5,5,48,24,37,8,21,7,3,18,1,0,0,57,1,12,6,12,49,25,39,5,22,6,1,12,1,0,0
01/26/2023,Arkansas St.,Southern Miss.,home,L,0,59,68,56,9,23,8,10,59,20,29,14,17,5,2,24,1,2,0,49,4,9,26,32,68,27,40,11,19,7,3,17,1,0,0
01/28/2023,Arkansas St.,Marshall,home,L,0,59,71,76,5,27,12,14,59,23,45,11,8,5,3,21,1,0,0,58,5,20,16,21,71,31,43,15,10,3,4,12,1,0,0
02/02/2023,Arkansas St.,Coastal Carolina,away,W,0,69,65,67,7,16,16,18,69,25,35,12,12,14,5,13,1,0,0,67,5,25,10,13,65,34,53,15,26,8,4,13,1,0,0
02/04/2023,Arkansas St.,Old Dominion,home,L,0,75,87,56,7,10,16,23,75,22,29,10,15,7,0,25,1,1,1,61,7,18,16,22,87,24,34,18,14,9,2,21,1,0,1
02/09/2023,Arkansas St.,Troy,away,W,0,98,92,71,9,25,27,32,98,32,45,22,16,8,0,25,1,2,0,82,6,22,26,38,92,29,57,16,17,9,6,24,1,2,0
02/11/2023,Arkansas St.,James Madison,away,L,0,57,70,67,6,23,5,7,57,24,36,13,13,4,0,18,1,0,0,64,4,20,18,20,70,33,49,13,14,7,4,8,1,0,0
02/16/2023,Arkansas St.,South Alabama,home,W,0,78,58,73,5,18,11,12,78,29,45,15,8,9,3,16,1,0,0,65,4,18,10,18,58,27,45,10,17,4,0,15,1,0,0
02/18/2023,Arkansas St.,Louisiana,home,W,0,69,59,58,5,20,28,33,69,36,49,10,19,6,3,23,1,0,0,63,3,13,22,31,59,29,45,8,16,9,5,25,1,2,1
02/22/2023,Arkansas St.,ULM,home,W,0,98,73,78,10,25,14,21,98,29,46,20,14,16,2,16,1,0,0,64,5,16,16,17,73,26,35,11,22,7,2,17,1,0,0
02/24/2023,Arkansas St.,Texas St.,home,L,0,79,86,57,4,15,21,25,79,26,35,10,21,6,1,20,1,2,0,57,8,20,18,26,86,23,27,16,13,13,2,21,1,0,0
02/28/2023,Arkansas St.,ULM,neutral,W,0,76,65,61,6,14,18,23,76,31,37,9,11,6,4,16,1,0,0,68,2,9,11,16,65,31,44,13,14,4,3,18,1,0,0
03/01/2023,Arkansas St.,Ga. Southern,neutral,W,1,81,76,65,10,26,17,21,81,29,37,11,15,12,1,22,1,1,1,77,7,17,11,24,76,32,59,17,23,5,3,19,1,0,1
03/03/2023,Arkansas St.,Southern Miss.,neutral,L,0,72,79,66,10,21,10,14,72,21,37,8,16,8,0,18,1,0,0,64,8,14,13,21,79,25,40,12,15,9,6,14,1,0,0
11/08/2022,Auburn,Sam Houston,home,W,0,90,76,71,4,7,20,25,90,24,40,19,23,13,9,30,1,1,0,56,5,15,29,43,76,25,45,10,33,14,5,27,1,0,0
11/10/2022,Auburn,South Alabama,home,W,0,71,62,61,4,20,21,26,71,26,41,9,15,9,9,16,1,0,0,65,5,19,15,21,62,25,47,7,20,7,0,24,1,2,0
11/16/2022,Auburn,Georgia Tech,home,L,0,51,57,76,2,19,9,12,51,22,51,8,19,9,4,20,1,0,0,50,4,8,13,22,57,28,39,8,22,8,2,18,1,0,0
11/20/2022,Auburn,Alabama St.,home,W,0,88,49,71,8,19,8,15,88,25,43,18,13,15,5,19,1,0,0,57,3,14,6,10,49,19,32,5,26,5,2,14,1,0,0
11/25/2022,Auburn,Indiana,neutral,L,0,81,96,69,8,20,15,24,81,16,32,11,14,4,7,20,1,0,0,61,8,23,22,25,96,25,33,18,12,7,3,17,1,1,0
11/26/2022,Auburn,Colorado St.,neutral,W,0,74,73,59,5,14,15,20,74,24,31,15,11,8,0,18,1,0,0,51,8,21,17,20,73,22,25,13,13,3,1,13,1,0,0
11/30/2022,Auburn,Little Rock,home,W,0,70,48,68,4,11,10,14,70,30,41,6,9,9,8,17,1,0,0,61,0,3,12,21,48,31,48,8,17,3,1,17,1,1,0
12/03/2022,Auburn,UCF,home,W,0,86,46,69,6,13,14,19,86,36,51,13,17,10,9,22,1,0,0,58,0,8,20,28,46,20,33,0,18,7,2,14,1,0,0
12/11/2022,Auburn,Louisiana,home,W,0,81,41,48,12,22,15,23,81,28,39,19,24,11,9,21,1,0,0,52,1,8,10,24,41,14,29,4,20,12,2,26,1,1,0
12/15/2022,Auburn,N.C. A&T,home,W,0,79,63,72,7,22,14,20,79,23,39,14,14,13,3,26,1,0,0,52,3,10,26,33,63,30,44,8,27,7,3,19,1,1,0
12/18/2022,Auburn,Samford,home,W,0,91,37,63,10,20,17,20,91,25,35,22,17,24,8,13,1,0,0,55,3,19,4,5,37,22,35,5,36,13,2,22,1,0,0
12/20/2022,Auburn,North Florida,home,W,0,77,49,57,6,12,11,15,77,28,33,13,20,15,7,16,1,0,0,55,7,18,10,16,49,24,34,7,25,7,0,16,1,0,0
12/29/2022,Auburn,Ole Miss,away,L,0,47,79,60,0,10,17,28,47,23,37,7,18,6,2,19,1,1,0,68,4,13,13,22,79,36,53,15,15,5,3,23,1,0,0
01/01/2023,Auburn,Missouri,home,L,0,56,62,50,2,12,18,21,56,24,28,9,15,5,2,16,1,0,0,53,7,21,9,14,62,26,33,9,16,8,1,22,1,0,0
01/05/2023,Auburn,South Carolina,away,L,0,42,94,63,2,8,4,12,42,13,25,4,12,6,3,15,1,0,0,57,7,16,15,18,94,37,45,25,14,6,9,8,1,0,0
01/08/2023,Auburn,Alabama,home,L,0,57,88,55,5,16,14,21,57,18,27,8,15,3,3,18,1,0,0,58,8,16,14,18,88,30,39,17,15,10,3,22,1,1,0
01/15/2023,Auburn,LSU,away,L,0,54,84,63,2,13,6,16,54,23,38,10,14,5,5,17,1,0,0,67,6,16,14,21,84,31,45,18,8,9,2,12,1,0,0
01/19/2023,Auburn,Mississippi St.,away,L,0,58,72,62,5,18,5,11,58,17,28,15,12,9,6,20,1,1,0,52,3,10,21,32,72,29,44,13,15,8,4,10,1,0,0
01/22/2023,Auburn,Ole Miss,home,W,1,77,76,66,4,9,21,26,77,24,32,12,14,13,3,23,1,0,0,65,2,8,24,30,76,32,46,6,21,8,6,22,1,1,0
01/26/2023,Auburn,Kentucky,away,W,0,71,68,59,2,7,15,20,71,21,30,14,16,11,4,18,1,0,0,57,4,16,16,22,68,23,36,9,20,6,6,20,1,1,0
01/30/2023,Auburn,Florida,home,W,0,66,55,69,2,8,12,18,66,36,52,15,14,7,5,14,1,0,0,67,10,22,9,11,55,26,40,13,14,4,4,20,1,0,0
02/05/2023,Auburn,Arkansas,home,L,0,51,54,56,1,14,14,27,51,32,40,7,22,8,4,27,1,1,0,52,3,23,23,39,54,32,43,7,19,8,1,27,1,1,0
02/09/2023,Auburn,South Carolina,home,L,0,48,83,61,4,7,6,8,48,18,26,3,11,5,3,18,1,0,0,69,4,14,11,15,83,35,50,19,10,4,5,10,1,0,0
02/12/2023,Auburn,Alabama,away,L,0,46,69,62,0,16,12,19,46,16,34,6,14,10,3,18,1,0,0,52,5,19,12,15,69,33,45,14,21,7,4,22,1,1,0
02/16/2023,Auburn,Texas A&M,home,W,0,65,55,48,3,12,18,30,65,19,30,11,22,12,2,24,1,0,0,50,3,12,14,21,55,19,34,7,29,6,1,26,1,1,0
02/19/2023,Auburn,Tennessee,away,L,0,76,83,63,6,18,14,19,76,20,31,20,19,12,4,29,1,1,0,50,5,9,22,32,83,25,34,19,21,8,2,20,1,0,0
02/23/2023,Auburn,Georgia,away,L,0,59,70,58,4,13,9,15,59,20,27,16,18,12,4,20,1,0,0,54,1,11,23,28,70,31,40,16,18,4,6,16,1,0,0
02/26/2023,Auburn,Vanderbilt,home,W,0,78,76,62,6,17,18,27,78,22,33,19,15,12,3,28,1,1,0,53,5,14,19,26,76,21,29,13,17,8,2,22,1,2,0
03/02/2023,Auburn,Georgia,neutral,L,0,47,63,54,5,23,8,10,47,20,27,14,18,10,3,15,1,0,0,54,5,9,12,17,63,26,38,17,19,8,5,13,1,0,0
11/07/2022,Austin Peay,Cumberland (TN),home,W,0,81,35,58,11,25,10,14,81,29,42,19,15,13,3,15,1,0,0,49,1,10,8,16,35,17,28,5,21,6,1,16,1,0,0
11/12/2022,Austin Peay,Chattanooga,away,W,0,58,53,49,1,10,19,25,58,23,28,4,9,7,2,18,1,0,0,47,3,14,14,17,53,26,31,7,17,7,1,19,1,0,0
11/17/2022,Austin Peay,Vanderbilt,away,L,0,61,70,51,2,10,17,23,61,17,27,9,18,7,4,22,1,0,0,50,5,14,15,22,70,24,35,12,19,14,3,20,1,1,0
11/21/2022,Austin Peay,Davidson,neutral,L,0,41,62,48,5,24,14,15,41,23,29,6,19,11,2,19,1,0,0,51,7,25,9,14,62,30,37,15,18,9,3,17,1,0,0
11/22/2022,Austin Peay,FDU,neutral,W,0,53,46,50,4,8,13,17,53,22,32,9,15,10,1,19,1,0,0,56,3,20,7,12,46,24,41,8,16,8,3,16,1,1,0
11/23/2022,Austin Peay,UIC,neutral,L,0,59,62,45,5,17,16,20,59,18,27,7,19,10,0,23,1,1,0,39,5,15,17,23,62,19,25,8,22,6,2,18,1,0,0
12/01/2022,Austin Peay,Gardner-Webb,home,L,0,58,62,47,3,10,11,15,58,26,34,12,29,8,2,26,1,1,1,57,6,17,18,28,62,19,37,7,19,18,4,17,1,0,1
12/08/2022,Austin Peay,Duke,away,L,0,31,74,44,2,11,1,5,31,18,22,2,29,6,1,20,1,1,0,61,1,10,9,12,74,28,39,18,17,15,5,15,1,0,0
12/13/2022,Austin Peay,Murray St.,away,W,0,71,67,52,2,10,15,17,71,23,26,11,13,12,4,18,1,0,0,50,7,21,18,21,67,21,29,15,16,7,1,14,1,0,0
12/21/2022,Austin Peay,UNC Asheville,home,W,0,64,51,53,6,18,12,13,64,24,37,14,16,7,4,12,1,0,1,48,6,23,11,15,51,18,27,11,15,9,1,14,1,0,0
01/02/2023,Austin Peay,Queens (NC),away,W,0,62,43,33,6,13,16,25,62,23,25,13,28,10,2,21,1,0,0,46,4,12,7,13,43,14,23,4,28,12,2,23,1,2,0
01/05/2023,Austin Peay,Kennesaw St.,away,L,0,57,66,54,4,13,19,34,57,22,38,9,15,10,0,20,1,1,0,48,6,16,18,28,66,28,37,9,19,7,3,22,1,0,0
